chb;age;gender;chit_type
200000797944;30;female;нет данных
300001047902;24;female;нет данных
100000768987;64;female;нет данных
300000818988;30;male;нет данных
300000974405;21;female;normal
100000982821;52;female;нет данных
100000743169;67;female;нет данных
200001063177;23;male;нет данных
200000966698;31;male;normal
200000841574;22;female;нет данных
200000761079;31;male;нет данных
300001050962;19;male;echb
200000980616;21;male;нет данных
200001039431;19;female;нет данных
200000961891;20;female;normal
200001063198;21;female;нет данных
300001047881;20;male;нет данных
300000839892;35;female;нет данных
300000811641;30;male;нет данных
300001040968;59;female;нет данных
200000758859;37;female;нет данных
300000801877;46;female;нет данных
300001063312;21;female;нет данных
100000857451;48;female;нет данных
200000884944;25;female;нет данных
200000814678;22;female;normal
300000915881;20;female;нет данных
300000940117;38;male;нет данных
100000764280;50;male;нет данных
300000875309;22;female;normal
100000915604;66;female;нет данных
200001038178;19;female;нет данных
300001038177;19;female;нет данных
100001054228;47;female;нет данных
200000928110;78;male;нет данных
300000898812;21;female;нет данных
200000760562;69;female;нет данных
200001042138;19;female;нет данных
300000888085;33;female;нет данных
100001015317;56;female;нет данных
300000928688;21;female;нет данных
200001040530;22;female;нет данных
200001063422;45;male;нет данных
200001013416;21;female;нет данных
100000780533;67;male;нет данных
300000900794;43;female;normal
300000894206;23;female;нет данных
300000965766;18;female;нет данных
300001015563;20;female;нет данных
300001061159;20;male;нет данных
300000988943;20;female;normal
300001039164;20;male;normal
300001002333;21;female;нет данных
300001052934;21;male;normal
200001051593;19;female;нет данных
300000943156;24;female;нет данных
200001062644;27;female;нет данных
300000987770;17;female;normal
300000851462;23;female;normal
300001063557;24;female;нет данных
300001063586;22;female;нет данных
300000983393;43;female;нет данных
200001061910;18;female;нет данных
200001041340;18;female;нет данных
200001063611;53;male;нет данных
200000759017;74;male;нет данных
200001013050;17;male;нет данных
300001063636;41;male;нет данных
200001061439;24;male;нет данных
100001006177;66;female;нет данных
300001044668;26;male;нет данных
200001061313;27;male;нет данных
300000797092;56;female;нет данных
300000852868;24;female;нет данных
300001061845;36;female;нет данных
300000825988;32;female;normal
300001047799;22;female;normal
100000865798;47;male;normal
300000993621;21;female;нет данных
300001004565;49;male;нет данных
200001039283;20;female;echb
200001018189;26;female;нет данных
200001062472;22;female;нет данных
200001037920;25;female;нет данных
300000990989;20;female;нет данных
300000955198;34;female;нет данных
300000902040;26;male;нет данных
300001061915;62;male;нет данных
300000838762;29;female;нет данных
300000972936;22;female;нет данных
200000913626;29;male;normal
200001010787;32;female;нет данных
200000870971;23;female;нет данных
100000783380;59;female;нет данных
200001013324;34;male;нет данных
300000795408;44;female;нет данных
300000823020;37;male;echb
100000807156;67;female;нет данных
300001063896;33;female;echb
300000744260;25;male;нет данных
300001041511;20;female;нет данных
200000858386;24;female;echb
200001063238;19;male;нет данных
100001033219;75;female;нет данных
200000952018;59;male;нет данных
200001063473;19;female;нет данных
200001037285;18;male;нет данных
300000771460;24;male;echb
200000879096;29;female;echb
300000782477;57;female;нет данных
300001026690;27;female;нет данных
300000971779;17;female;нет данных
300001027222;23;female;echb
300000997280;25;female;нет данных
300000866887;23;female;нет данных
200001064042;23;female;нет данных
100001062326;52;female;echb
300001012519;21;female;нет данных
300001007597;24;female;нет данных
300000923514;41;male;нет данных
300001029279;35;female;нет данных
200000904318;25;female;нет данных
300001049246;29;female;нет данных
300000764717;38;male;нет данных
200001034892;19;male;нет данных
200001063190;27;male;нет данных
200000760946;65;female;нет данных
300001007401;29;male;нет данных
300000855812;20;female;нет данных
200001007645;21;female;нет данных
200001049269;42;male;echb
300000905976;21;female;normal
300001064187;20;female;нет данных
200000846056;44;male;normal
200000981541;21;male;нет данных
200001064231;31;male;нет данных
100000917549;73;female;нет данных
200000918729;22;female;нет данных
100000857579;41;male;нет данных
200001052271;26;female;echb
100000753646;41;male;нет данных
200000867653;24;female;нет данных
200001035250;17;female;нет данных
200000917473;25;female;нет данных
300001023128;43;female;нет данных
300001051917;21;female;нет данных
100000901221;59;male;нет данных
300000999147;21;female;normal
200001031712;40;male;нет данных
300000980020;34;male;нет данных
200001012306;56;male;normal
100000934446;37;female;нет данных
200000886635;54;male;нет данных
300001019010;29;male;normal
200000931612;35;female;нет данных
100000851204;31;female;нет данных
100001064425;34;female;нет данных
200000782405;28;female;нет данных
200000946836;51;male;нет данных
100000934118;75;female;нет данных
300001055911;35;female;нет данных
300001023863;24;male;echb
200000825187;35;female;нет данных
300001062935;20;female;echb
100000924130;73;male;нет данных
300001064307;24;male;нет данных
300000981743;30;female;нет данных
200001055544;20;female;нет данных
200000822691;29;male;нет данных
300000896602;31;male;нет данных
200001015518;32;male;нет данных
200001061125;20;female;echb
300000815811;38;male;нет данных
100000775260;47;female;нет данных
300000978744;61;male;нет данных
300000971338;21;male;нет данных
200000976281;20;male;нет данных
300000984087;23;female;нет данных
300001034820;56;female;нет данных
200001064494;22;female;echb
200000911888;67;male;нет данных
300000907199;25;female;normal
100000970475;67;female;нет данных
200001015299;30;female;normal
300001033939;20;male;echb
300001040819;18;male;нет данных
300000768985;22;female;нет данных
100000919413;62;male;нет данных
100001064661;30;female;нет данных
300000806736;23;female;нет данных
100000790430;58;male;нет данных
100000946329;41;male;нет данных
200001064747;23;female;нет данных
200001042917;40;male;echb
300001039550;19;female;нет данных
300000923149;80;male;нет данных
200000906469;33;female;нет данных
200001035450;22;female;echb
300001063076;24;female;echb
300000865816;22;female;нет данных
200000748458;41;male;нет данных
100000825984;52;female;нет данных
100001064684;35;female;нет данных
300000939452;21;male;нет данных
300000871534;30;female;echb
300000997869;23;female;нет данных
300001055241;36;female;echb
100000957777;70;male;нет данных
200001061844;21;male;нет данных
300001005966;22;female;нет данных
300000747155;29;female;нет данных
300000886364;32;female;нет данных
200001063033;21;female;echb
300000747448;22;female;нет данных
200001063830;23;female;echb
300000939637;66;male;нет данных
200001056803;19;male;нет данных
100001064957;55;female;нет данных
300001064953;32;female;нет данных
200001064976;23;female;нет данных
200001064347;17;female;echb
300000778174;30;male;нет данных
300001059403;15;female;нет данных
200000906962;29;male;normal
300001065083;25;female;нет данных
200000953052;23;female;нет данных
200001065041;51;male;нет данных
200001063529;20;male;нет данных
300001056911;40;female;нет данных
300001000561;34;male;нет данных
300000846972;25;female;нет данных
200000973065;36;male;нет данных
300000868268;30;male;normal
300001064034;19;female;нет данных
200000821569;19;female;normal
300001063985;26;female;normal
200001011684;20;female;нет данных
200001040064;24;male;нет данных
100001063402;75;male;нет данных
300001062054;27;female;normal
200000993139;26;female;normal
200001063298;24;female;echb
200000874519;22;male;normal
200001000878;81;male;normal
200001062797;44;female;нет данных
100000889308;45;female;нет данных
300000903285;23;female;нет данных
300001061893;35;female;нет данных
300000787496;22;male;echb
300001063598;22;female;нет данных
200000936112;24;female;нет данных
200001007587;58;male;нет данных
300001015542;22;female;нет данных
200000939078;39;male;normal
300000986325;49;female;normal
300001055136;33;female;нет данных
300000749978;24;female;нет данных
200001065676;19;female;нет данных
300000903399;21;female;нет данных
200001065717;29;female;нет данных
300000973128;22;female;нет данных
200000950958;21;female;нет данных
300000756016;27;male;normal
200000970673;35;female;нет данных
300001061382;67;female;нет данных
200000846805;23;female;нет данных
300000764791;25;female;нет данных
200000823929;21;female;нет данных
300001065382;17;female;echb
300001038355;25;male;echb
200000799234;36;female;нет данных
300000762840;42;male;нет данных
300000943612;23;male;нет данных
100001035694;64;male;нет данных
300000900284;23;female;нет данных
100000903267;72;female;нет данных
300001060956;23;female;нет данных
300001065901;27;female;нет данных
300000942342;24;male;нет данных
300000850936;29;female;нет данных
300000969123;25;male;нет данных
300001065943;19;female;нет данных
300000938768;21;male;normal
200000893313;24;female;echb
200000778848;37;male;нет данных
200001014200;29;female;нет данных
300000973728;24;female;normal
100000942816;87;male;нет данных
200001065822;20;male;normal
300001065973;19;male;нет данных
200000916063;22;female;нет данных
200000956227;22;female;нет данных
200000927680;34;male;нет данных
200001007405;35;male;нет данных
300000971677;19;female;normal
300001034136;57;female;нет данных
300001054430;53;male;normal
300000998341;61;male;нет данных
300001057747;35;male;нет данных
200000769818;29;female;нет данных
200001059027;21;female;echb
200000930963;21;female;нет данных
200000811929;24;female;нет данных
200001064344;19;female;echb
200001065945;38;male;нет данных
100000955707;75;male;нет данных
300000826426;57;female;normal
300001049739;41;male;echb
100001066165;38;female;нет данных
200000802738;23;male;нет данных
300001050706;28;female;echb
300000849217;23;female;нет данных
300000980571;38;female;normal
200000803250;34;female;нет данных
200000958013;19;female;normal
200000838038;23;female;нет данных
200001064801;63;female;echb
200001065222;16;female;нет данных
100000846949;51;female;нет данных
200000971006;35;female;normal
100000918463;73;male;нет данных
200000830641;44;female;нет данных
200001016129;33;female;нет данных
300000771946;25;male;нет данных
300000950508;33;male;нет данных
200001065226;15;male;нет данных
300000827096;22;female;нет данных
300000960073;54;male;нет данных
300000771952;23;female;нет данных
300000849049;24;male;нет данных
300000943993;72;male;нет данных
200000776924;27;female;нет данных
300000874873;19;female;нет данных
100000957394;73;female;нет данных
200000991655;45;male;нет данных
300001016931;24;male;нет данных
200000981704;43;female;нет данных
200001063029;24;female;нет данных
300000768189;44;female;нет данных
300000831801;22;female;echb
300001062034;23;female;нет данных
300000979260;30;female;нет данных
300001018494;20;male;нет данных
100000931471;58;female;нет данных
300001007958;21;female;нет данных
200001036759;21;female;normal
300000991824;26;male;нет данных
300000926049;40;female;нет данных
300000938205;41;male;echb
300001066414;26;female;echb
300000896703;21;female;normal
300000820982;24;female;нет данных
300000901578;32;female;нет данных
200001066332;20;male;нет данных
300001054511;30;male;normal
100000932678;38;female;нет данных
300001063413;20;female;нет данных
200001065942;19;female;нет данных
200000971973;25;female;нет данных
200001011843;25;female;нет данных
100001052311;29;female;нет данных
100001059239;31;male;echb
200001064253;21;female;echb
200001064262;21;female;echb
300001057886;28;female;echb
200000788076;31;female;нет данных
200000854185;27;male;нет данных
300001066144;23;male;echb
300000953034;19;female;normal
300001063297;22;female;echb
200001065119;34;female;нет данных
300000941162;26;female;normal
100000823095;36;male;нет данных
100000981003;69;female;нет данных
300000867027;25;female;normal
200001022095;18;male;echb
300000989907;18;female;нет данных
300001034991;21;male;нет данных
200001066662;27;female;нет данных
300000986782;18;female;нет данных
200000809900;23;female;нет данных
200000778814;25;female;нет данных
300001002029;19;female;нет данных
300001066426;37;female;echb
300000804792;20;female;нет данных
100000841293;56;male;нет данных
200000837615;23;female;normal
300000969121;19;female;нет данных
300001028163;36;female;echb
300001066813;31;male;нет данных
100001065640;38;female;нет данных
300001020798;35;male;echb
200001014915;26;female;нет данных
200001052953;33;male;нет данных
100000888967;72;male;нет данных
200000769109;43;female;нет данных
200001014591;20;male;нет данных
100000965625;56;male;normal
300001066909;37;male;нет данных
100000774119;48;male;нет данных
300001047877;41;male;нет данных
300001036469;20;female;echb
200000776221;28;male;нет данных
200000824057;35;male;normal
200001064641;24;male;нет данных
200001052929;18;female;нет данных
200000778898;24;female;echb
300001010239;56;female;нет данных
200001041818;52;female;нет данных
100001033398;30;male;echb
200000991905;19;male;нет данных
200001047805;19;female;нет данных
300000981479;32;male;normal
300000777230;23;female;нет данных
300001066971;25;male;echb
300000844093;23;female;normal
300001066679;29;female;нет данных
200001035299;33;male;нет данных
200001064032;20;male;нет данных
300001027338;30;female;echb
200001019695;30;female;echb
200000809239;33;female;нет данных
300001063928;19;female;нет данных
300000947116;67;male;нет данных
200000920250;72;male;нет данных
200000817958;29;male;нет данных
300001041873;28;female;нет данных
100000962512;87;female;нет данных
300000912288;51;female;нет данных
200000775926;24;female;нет данных
300001067208;25;female;нет данных
200001063517;19;female;echb
200000964081;30;female;normal
300000814933;62;male;нет данных
300000806704;41;male;нет данных
200000820464;20;female;нет данных
200000831351;22;female;нет данных
200001067266;58;female;нет данных
300000774880;24;female;нет данных
300000986336;79;male;нет данных
300001066758;32;male;нет данных
200000806158;36;male;нет данных
200000971415;26;female;нет данных
100000953778;77;male;нет данных
200000970616;81;male;normal
200001067293;20;female;нет данных
200001067290;21;female;нет данных
200000911126;25;female;normal
300001067158;31;female;echb
100000990487;49;female;нет данных
100000954470;32;female;нет данных
200000953524;31;female;нет данных
200000812512;28;male;нет данных
200000977931;18;female;normal
300000774901;22;female;нет данных
200001002183;25;female;нет данных
300001063853;19;female;echb
200001011166;21;female;нет данных
300000859269;25;female;normal
200001026467;39;female;нет данных
200001009751;21;male;нет данных
300001067234;27;female;echb
300001008224;20;male;нет данных
200000907116;50;female;нет данных
200000974379;22;female;normal
200001067497;18;female;нет данных
300000907215;22;female;нет данных
200000977396;21;female;normal
100001032833;54;female;нет данных
100000826727;45;female;нет данных
200000812553;22;female;нет данных
200000991036;19;female;нет данных
200000767864;42;female;нет данных
200000915775;22;female;echb
300001065651;20;male;echb
100001017080;45;male;нет данных
100000929730;62;female;нет данных
100001067544;46;female;нет данных
300001042125;23;male;нет данных
200001036029;20;female;echb
200001062949;23;female;нет данных
200001066594;19;female;нет данных
300001028462;22;male;нет данных
200001067287;19;female;нет данных
300000831694;28;female;нет данных
300001066391;22;female;нет данных
200000869675;28;female;нет данных
300001067537;21;female;нет данных
300001064323;19;female;нет данных
300000833762;22;female;нет данных
200001028024;31;female;нет данных
300001024686;24;female;echb
300000769830;24;female;нет данных
200000878234;22;female;нет данных
100000808617;65;female;нет данных
300001065615;26;female;echb
300001063971;21;female;нет данных
300000836882;38;female;нет данных
100000873603;47;female;нет данных
300001002638;19;female;нет данных
100000859073;39;female;normal
200001067141;24;female;echb
200001067426;22;female;нет данных
100001045755;35;male;нет данных
200000816699;29;female;нет данных
300001059295;23;male;нет данных
200000915011;39;male;normal
300001067773;51;female;нет данных
300001066829;30;female;echb
300000937931;20;female;нет данных
300000806295;32;female;normal
300000748067;25;male;echb
300000935201;64;female;нет данных
100001033411;60;male;нет данных
300000834499;23;female;нет данных
300000846902;22;female;нет данных
100000966598;58;male;нет данных
300000916511;22;female;нет данных
200000833050;51;male;normal
200001067858;20;male;нет данных
200000912198;21;female;normal
300000777623;26;female;нет данных
200001066161;51;female;нет данных
300000869930;26;female;normal
200001002689;25;female;нет данных
300000973935;19;female;нет данных
300000865367;22;female;нет данных
300000753659;36;female;нет данных
300001040331;22;female;echb
100001066249;53;female;echb
100001067469;66;male;нет данных
300000979725;22;female;нет данных
300000883161;57;male;нет данных
100001001499;46;female;нет данных
200001067975;23;female;нет данных
200000982410;28;female;нет данных
300001067863;29;female;нет данных
200001068011;24;female;нет данных
300001068036;35;female;нет данных
200001066865;23;female;нет данных
200000968069;21;female;нет данных
200000777299;25;female;нет данных
100000885473;44;female;нет данных
100001067223;51;male;нет данных
300001063995;23;male;нет данных
300000776930;32;female;нет данных
200001027376;26;male;нет данных
100000933622;54;male;normal
200000971067;19;female;нет данных
200001056550;19;female;echb
200000856306;41;male;normal
200000930127;44;male;нет данных
300000979509;30;female;нет данных
100001062502;63;male;нет данных
300000958834;51;male;нет данных
200000995221;20;male;нет данных
300001028279;54;male;нет данных
300001044574;20;female;нет данных
200001067764;19;female;нет данных
300001068097;27;female;нет данных
300001067534;22;female;нет данных
300001041442;19;female;нет данных
300000813393;49;male;нет данных
300001068217;35;female;нет данных
300001067933;19;female;echb
300000832584;22;male;нет данных
100000932619;53;male;нет данных
300000776396;41;female;нет данных
300001067045;29;female;нет данных
200000769440;22;male;нет данных
200001068242;16;female;нет данных
300001001542;34;female;echb
200001066178;29;female;echb
200001066289;17;female;нет данных
300000848662;29;male;нет данных
100000904079;66;male;нет данных
300000984362;23;female;нет данных
200001040823;19;female;нет данных
200001067676;43;female;normal
200001066325;26;female;нет данных
200001068297;43;female;нет данных
200000775775;25;male;нет данных
100001068123;61;female;нет данных
300001050987;33;female;нет данных
300000842782;53;female;нет данных
200001066868;26;male;echb
200001065378;21;female;нет данных
200000775725;24;female;нет данных
200001016730;26;female;нет данных
300001066593;35;female;нет данных
300001055368;24;female;echb
300000984970;21;female;нет данных
300000938659;49;female;echb
100001068186;69;female;нет данных
100000756318;60;male;нет данных
300001054436;83;male;echb
200001068546;20;female;нет данных
200001037134;19;male;нет данных
300000787927;53;female;normal
200001068316;25;female;нет данных
200000865916;22;female;нет данных
300000924874;22;female;echb
100001068579;51;male;нет данных
100001030249;70;male;нет данных
200001068645;32;female;нет данных
300001003715;22;male;нет данных
300000774659;72;male;нет данных
300001068733;46;female;нет данных
100001020607;36;male;echb
200001066654;19;female;echb
200001068327;21;female;echb
100000879978;58;female;нет данных
200001068646;35;female;нет данных
200001005424;42;female;echb
200001037584;32;female;нет данных
300000784978;35;male;echb
100000782336;58;male;нет данных
100000828858;60;female;нет данных
200001067152;21;female;нет данных
200001066894;23;male;нет данных
300001061457;23;female;нет данных
200000804143;23;female;нет данных
300000893655;27;female;нет данных
300001012691;26;male;нет данных
300001068820;19;female;нет данных
300000996519;27;female;нет данных
100000988076;68;male;нет данных
100000988071;50;male;нет данных
100001064406;65;male;нет данных
200001068910;34;female;нет данных
200001027978;29;male;нет данных
300000913178;20;female;normal
200001068108;25;female;echb
200000885021;29;male;нет данных
300001068115;22;male;normal
300000956265;51;female;нет данных
200001067242;21;male;нет данных
200000766594;41;female;нет данных
300001016042;20;male;нет данных
100000930201;67;male;нет данных
300001068948;28;female;нет данных
300000942728;74;female;нет данных
200001061840;19;male;нет данных
200001068904;36;female;нет данных
100001064521;44;male;нет данных
300000858990;29;female;normal
200000837325;31;female;normal
300001067304;24;female;нет данных
200000827356;25;female;нет данных
200001069056;21;female;нет данных
200001066350;18;female;нет данных
300001047639;26;male;normal
300000775958;24;female;echb
300000915851;22;female;нет данных
200001038252;20;male;нет данных
300000894156;21;female;нет данных
200000912480;32;female;нет данных
300000899542;21;female;нет данных
300000898740;24;male;нет данных
200001069174;25;male;нет данных
300001068798;48;male;нет данных
100001034886;32;female;нет данных
200000773548;24;male;нет данных
100000925883;38;female;нет данных
100000983664;65;female;нет данных
200000875407;50;male;нет данных
300000899910;23;female;нет данных
300000882868;67;female;нет данных
300000987900;20;female;нет данных
200000998542;59;male;нет данных
300001068793;22;female;нет данных
100001058239;68;male;нет данных
100000904884;54;male;echb
300001068730;20;female;нет данных
200000773685;23;female;нет данных
100001033051;51;female;нет данных
300000801330;20;male;normal
200000945233;50;female;нет данных
300001069259;25;female;нет данных
200000927100;23;female;нет данных
300000918239;23;female;нет данных
100000756219;45;female;нет данных
300001052903;20;female;echb
100001027036;67;male;нет данных
200000775957;24;female;нет данных
300000809659;51;female;нет данных
300000918873;26;female;echb
300001069004;21;male;нет данных
200000769079;73;male;нет данных
300000877232;24;male;нет данных
200001069459;16;female;нет данных
200001069461;17;female;нет данных
300000845130;18;male;нет данных
300000748624;26;female;нет данных
300001069520;21;female;нет данных
300000939712;29;female;echb
100001027120;31;male;echb
200001010913;20;female;нет данных
300000828376;29;female;нет данных
100001005369;54;male;echb
300001069582;35;male;нет данных
300000848057;28;female;нет данных
300001068801;20;female;нет данных
100000854952;71;male;нет данных
200000946390;22;male;нет данных
100000936569;63;male;нет данных
200000851248;25;male;нет данных
300000937387;22;female;нет данных
200001068031;23;female;нет данных
100001007440;49;female;нет данных
300001009269;51;male;нет данных
200000833668;27;male;нет данных
300001067095;22;female;нет данных
300000972073;26;male;нет данных
300001069308;37;male;нет данных
300000843670;22;male;нет данных
300001066516;31;female;нет данных
300001069680;25;female;нет данных
300000871419;32;female;нет данных
300000933743;30;female;normal
300001069682;66;female;нет данных
300000989778;54;female;нет данных
300000778323;29;female;нет данных
300000820211;60;male;нет данных
300001064322;44;female;нет данных
300001069636;45;male;нет данных
200001019337;44;female;echb
200000757639;26;female;нет данных
200001058961;35;female;echb
300001069641;25;female;echb
200001069058;19;female;нет данных
200001058160;60;female;нет данных
300000789459;27;female;нет данных
300001007908;50;female;normal
300001002408;30;male;нет данных
100000945223;72;female;normal
300001069314;30;female;echb
200001066527;20;female;нет данных
300001026129;54;male;нет данных
200001069194;24;male;нет данных
300001037665;36;male;нет данных
100001062446;44;male;нет данных
300000971419;24;female;нет данных
100000959805;55;female;нет данных
300000944775;22;female;нет данных
200001010844;22;male;нет данных
200001069842;22;male;нет данных
200001069892;19;female;нет данных
300001048707;18;male;нет данных
100000766240;75;male;нет данных
200001005899;21;female;нет данных
100000921298;42;female;нет данных
200001050779;24;female;нет данных
300000897808;26;male;normal
200000795744;57;female;нет данных
300000952310;22;female;нет данных
200000824026;23;female;нет данных
300001070178;22;female;нет данных
300000921020;23;male;нет данных
200001037478;20;female;нет данных
100000793149;73;male;нет данных
200000895313;44;female;нет данных
100001041029;46;female;нет данных
300000793143;24;female;нет данных
300001043685;27;male;normal
200001067659;50;female;нет данных
300000951915;28;male;нет данных
200000846719;22;female;нет данных
300001048252;41;female;нет данных
100000857552;48;male;нет данных
100000817957;74;male;нет данных
200000750000;34;male;нет данных
100000770837;75;male;нет данных
300000799745;32;male;normal
300001069635;57;male;нет данных
100000931076;85;female;normal
300000972401;26;male;нет данных
200000840191;22;female;нет данных
200001070183;25;female;нет данных
200001070182;41;male;нет данных
100000918795;29;female;normal
200001035676;23;male;нет данных
300000833731;21;female;normal
300001036195;36;female;нет данных
300001038904;22;female;нет данных
200000824577;45;male;нет данных
200000804298;27;female;нет данных
200001070497;32;female;нет данных
200001068408;26;female;нет данных
100000889240;41;female;нет данных
300000997930;36;male;нет данных
300000877880;23;female;нет данных
200000912697;29;female;нет данных
300000813470;31;female;нет данных
300001067354;19;female;нет данных
300001067627;19;male;нет данных
300001069000;42;female;нет данных
300000846191;56;female;нет данных
100000999175;84;male;нет данных
300000843197;24;female;normal
200000927881;79;female;нет данных
300001065624;20;male;нет данных
100001070607;44;female;нет данных
300001051757;20;female;нет данных
300000977285;20;male;нет данных
100000969775;61;male;нет данных
100000842935;82;male;normal
200000781294;64;female;нет данных
100000780801;35;male;normal
100000810475;66;male;нет данных
300001030077;25;female;echb
300000889807;22;female;нет данных
200000995094;23;male;echb
200001036625;51;male;нет данных
300000951603;66;female;нет данных
300000775907;56;female;нет данных
300000909431;21;female;normal
300000897537;59;male;нет данных
300000851724;30;female;нет данных
200000970642;21;female;нет данных
300000775481;32;female;нет данных
300001070486;30;female;нет данных
100001070787;38;male;нет данных
300001061734;47;female;нет данных
200000881534;20;male;нет данных
300001070832;22;male;нет данных
200000835178;22;male;нет данных
100000950477;59;male;нет данных
100000862132;37;male;normal
300000774786;24;female;нет данных
200000982064;20;female;normal
200000930742;23;female;нет данных
100000928679;86;male;нет данных
200000868043;22;female;нет данных
100000985263;52;female;нет данных
200001070485;23;female;нет данных
200001042507;53;female;echb
300000810279;25;male;normal
300001005699;20;female;нет данных
300001070753;42;female;echb
300000884407;25;female;нет данных
100000867037;70;male;нет данных
200001070584;33;female;echb
300001035099;20;male;нет данных
200000918264;21;male;нет данных
300000836240;20;female;normal
300000938156;24;male;нет данных
300000864196;41;male;normal
200000861913;22;female;нет данных
200000813684;30;male;нет данных
300001071010;24;female;нет данных
300000917245;19;male;нет данных
100000775300;44;female;нет данных
200000768778;45;male;нет данных
300001071006;18;male;нет данных
300001070726;19;female;нет данных
300001070840;28;male;нет данных
200001070540;35;male;нет данных
300000875707;23;female;нет данных
200000998578;23;female;нет данных
100000811112;53;female;echb
200001071091;38;female;нет данных
300000886419;30;female;нет данных
300000772975;25;female;нет данных
300001069851;74;male;normal
200001069519;23;female;нет данных
200001014019;48;male;нет данных
200001047076;29;male;нет данных
200000989512;21;female;нет данных
300000896593;21;female;echb
300001006149;34;female;normal
300001070563;21;female;нет данных
100000939923;85;male;нет данных
200000918135;23;male;нет данных
200000993593;32;female;echb
300001071226;20;male;нет данных
200001069949;19;female;нет данных
200000791769;39;female;normal
200000822951;22;male;нет данных
200000773518;31;female;нет данных
100001070844;68;female;нет данных
200001071050;25;male;нет данных
200000846134;54;male;нет данных
100001032294;47;male;нет данных
300001071234;23;female;нет данных
200000794903;70;male;нет данных
100000799940;66;male;echb
300000799101;57;male;нет данных
300001071274;23;female;нет данных
200001070862;23;female;нет данных
300001071271;35;male;нет данных
100000794098;42;female;echb
200001071321;25;female;нет данных
200001070169;38;male;нет данных
200000941521;22;female;нет данных
300001071361;33;female;нет данных
200000998145;20;female;нет данных
300001048569;25;female;нет данных
300001037432;26;female;нет данных
300001068448;19;male;нет данных
300001067675;27;female;нет данных
300000979695;21;female;нет данных
300000817033;25;female;нет данных
300001069953;19;female;echb
300001018230;24;female;нет данных
100000899575;64;male;нет данных
100000800867;63;female;echb
200000875615;22;female;нет данных
200001058604;22;male;echb
200000822357;73;male;нет данных
300001036134;20;female;нет данных
200000993001;57;male;нет данных
200001069681;20;male;echb
200001039558;19;male;нет данных
200000768152;23;female;нет данных
200001070558;18;female;нет данных
200001069963;16;female;echb
200001066089;19;male;нет данных
200001071308;27;female;нет данных
200000985100;22;female;нет данных
200000984012;20;male;нет данных
100000780534;77;male;нет данных
300001070537;16;male;нет данных
200001071051;45;female;нет данных
300001048709;43;female;нет данных
100000964683;83;male;normal
200000862716;39;male;нет данных
300000974741;87;male;нет данных
200000933265;21;male;нет данных
300000975075;20;male;нет данных
200000984766;30;female;echb
200001016545;25;female;нет данных
300000899050;27;female;echb
100000905581;59;female;нет данных
300000901959;34;female;нет данных
300001040453;65;male;нет данных
300000854835;20;female;нет данных
300001071813;36;male;нет данных
300000969169;52;male;нет данных
300000933982;45;male;нет данных
200001036891;23;female;нет данных
200000936091;27;female;нет данных
300000948031;24;male;нет данных
300000979491;25;female;нет данных
300001037293;19;male;нет данных
300000768827;22;male;нет данных
200001038185;19;female;нет данных
300000840363;23;female;echb
300001071973;22;male;нет данных
300001069528;38;female;echb
300001071978;73;male;нет данных
200000783210;47;male;нет данных
300001058866;25;female;echb
300001011159;20;male;echb
200000799289;29;female;нет данных
300000757712;50;female;нет данных
300001013391;20;female;нет данных
200000924172;21;female;normal
200001071905;20;female;нет данных
200001072115;22;female;нет данных
300000770648;24;female;нет данных
200001051109;32;female;нет данных
300001070520;21;male;нет данных
100001061932;34;male;нет данных
200001065600;34;male;echb
200001071232;25;female;нет данных
200001071812;22;male;echb
300001072008;19;female;нет данных
300001071115;34;female;нет данных
200000790854;24;female;нет данных
300001072047;19;female;нет данных
200001063221;20;female;нет данных
300001071382;60;female;нет данных
300001038444;19;female;echb
200001072311;31;female;нет данных
300001070984;20;female;нет данных
300001028015;57;female;нет данных
300000938695;25;female;normal
200001039017;63;male;нет данных
200000912878;21;female;нет данных
200001071847;20;female;echb
300000800219;32;female;нет данных
100001070495;40;female;нет данных
300001072333;24;female;нет данных
300001065857;20;female;echb
200001069929;44;male;нет данных
200001072266;31;female;нет данных
200000820828;32;female;нет данных
300000997330;22;female;нет данных
300000954280;26;female;нет данных
300001053208;22;female;echb
300000921561;22;female;нет данных
200000852897;38;female;нет данных
300000922148;23;male;normal
200000916811;21;female;нет данных
300001072454;20;female;нет данных
100000860511;57;female;нет данных
300000972028;19;female;echb
100001072518;44;female;normal
300000770626;24;female;нет данных
300001050021;21;female;normal
100001072525;36;male;echb
200001072397;22;female;echb
300000799844;38;female;нет данных
200000753693;24;female;нет данных
200000757777;58;male;нет данных
100001067241;45;male;нет данных
100000827105;51;male;нет данных
200000828245;47;female;normal
100000969082;85;male;нет данных
300000992078;34;female;echb
300000898168;21;female;нет данных
200001056057;25;male;нет данных
200001072391;23;female;нет данных
300000934572;23;female;нет данных
200001072471;26;male;нет данных
200000790609;31;female;нет данных
300000891019;22;female;нет данных
200000924034;21;female;нет данных
300000963690;30;female;нет данных
300001039914;20;female;нет данных
300000753719;25;female;нет данных
200000821113;36;female;нет данных
200000997603;73;female;нет данных
300001072219;20;female;echb
300001033892;46;male;нет данных
200001038040;18;female;нет данных
200000797373;27;female;echb
200001046346;32;female;echb
300001071063;24;male;нет данных
100000925197;60;female;нет данных
200001011084;50;female;нет данных
