chb;sys_numb
100001138468;RSL01006843695
300000854879;RSL01005393293
300000854879;RSL01002738888
300000854879;RSL01005515282
300000854879;RSL01009940229
300001096035;RSL01006958288
300001096035;RSL01006925048
300001096035;RSL01010601175
200001123884;RSL01007514367
200001016129;RSL01002687580
300001026092;RSL01009697336
300001026092;RSL01002433950
300001026092;RSL01009804435
100001034203;RSL01003504562
100001034203;RSL01004115766
100001034203;RSL01002440352
300001155211;RSL01008584626
300001155211;RSL01005560136
300001155211;RSL01004747796
300001155211;RSL01000751943
300001155211;RSL01009923295
300001155211;RSL01003463577
300001155211;RSL01010249079
300001155211;RSL01010242692
200001112015;RSL01008705183
200001112015;RSL01010784889
200001112015;RSL01008697903
200001112015;RSL01009724031
200001112015;RSL01004068106
200001112015;RSL01004988849
200001112015;RSL01005128384
200001112015;RSL01006734905
200001112015;RSL01009473351
200001112015;RSL01004701588
300000823699;RSL01010585767
300000823699;RSL01008996692
300000823699;RSL01009804586
300000823699;RSL01009812464
300001042383;RSL01008854115
300001042383;RSL01009851209
300001042383;RSL01006425050
300001042383;RSL01009659970
200000794551;RSL01009814130
200000794551;RSL01009819710
200000794551;RSL01009819715
200000794551;RSL01009824127
200000794551;RSL01009814157
200000794551;RSL01009814150
200000794551;RSL01009819676
200000794551;RSL01009814143
200000794551;RSL01009820162
200000794551;RSL01009814151
200000794551;RSL01009819704
200000794551;RSL01009819717
200000794551;RSL01009824130
200000794551;RSL01009819712
200000794551;RSL01009823982
200000794551;RSL01009824134
200000794551;RSL01009824124
100000781871;RSL01001770613
100000781871;RSL01001134920
100000781871;RSL01001236976
100000781871;RSL01001251324
300000898514;RSL01001654226
300000898514;RSL01001638834
300000898514;RSL01001709441
300000736646;RSL01006609084
300000736646;RSL01002813532
200001106483;RSL01001851389
200001141110;RSL01010616723
200001141110;RSL01010047773
200001141110;RSL01009548098
200001125396;RSL01004593801
200001125396;RSL01010979194
200001125396;RSL01008825416
200001125396;RSL01004120236
200001125396;RSL01008056951
200001125396;RSL01008549883
200001125396;RSL01006682396
200001125396;RSL01010173241
200001125396;RSL01005566962
100001097826;RSL01004892075
100001097826;RSL07000377619
100001097826;RSL07000381936
100001097826;RSL07000448689
100001097826;RSL07000406223
100001097826;RSL01007549161
100001097826;RSL01009976515
100001097826;RSL01001313247
100001097826;RSL01001028376
100001097826;RSL01001225589
100001040551;RSL01004736533
100001043033;RSL01001455410
100001043033;RSL01001359026
100001043033;RSL01001631333
100001043033;RSL01001263885
100001043033;RSL01001303201
100001043033;RSL01001425422
100001043033;RSL01006014765
100001043033;RSL01001495969
100001043033;RSL01001709358
100001043033;RSL01001668565
100001043033;RSL01007458511
100001043033;RSL01001520541
100001043033;RSL01001626145
100001043033;RSL01001661949
100001043033;RSL01001568193
100001082390;RSL01003326694
100001082390;RSL01002572003
100001082390;RSL01010172961
100001082390;RSL01004634951
100001082390;RSL01002571985
200001150491;RSL01009064701
200001150491;RSL01009145683
200001150491;RSL01009023926
200001150491;RSL01009074371
200001150491;RSL01006595071
200001150491;RSL01008043613
300000899301;RSL01000186418
300000899301;RSL01009438231
300000899301;RSL01006754247
100001005364;RSL01003560099
300000911008;RSL01007249287
300000911008;RSL01000956937
300000911008;RSL01003151958
300001021904;RSL01010254612
300001021904;RSL01002374292
300001021904;RSL01010253398
300000924099;RSL01004311513
300000924099;RSL01006663719
300001038851;RSL01004011543
200000859354;RSL01006260489
200000859354;RSL01007089277
200000859354;RSL01007074681
200000954125;RSL01008727441
200000954125;RSL01007582124
200000954125;RSL01010170571
300000991603;RSL01008537430
300000991603;RSL01003418927
300000991603;RSL01004300409
100000745731;RSL01010015953
100000745731;RSL01003026278
100000745731;RSL01000155423
200000911620;RSL01006873318
200000911620;RSL01006140148
200000911620;RSL01006873154
200000911620;RSL01006140579
300001080246;RSL01004126300
300001063469;RSL01002628017
300001063469;RSL01000319526
200001040850;RSL01005266130
200001040850;RSL01005357302
200001040850;RSL01005357301
200001040850;RSL01003964427
200001040850;RSL01003946599
200001040850;RSL01000333402
200001040850;RSL01009943698
200001040850;RSL01003946600
200001040850;RSL01003843498
200001040850;RSL01003992259
100001059418;RSL01002133534
100001059418;RSL01001214107
100001059418;RSL01001368166
200001011084;RSL01008932523
200001011084;RSL01009686928
200001011084;RSL01009871932
200001011084;RSL01010216414
200001011084;RSL01008782310
200001011084;RSL01010156989
100001141047;RSL01004997878
100001141047;RSL01003353073
100001141047;RSL01004353407
100001141047;RSL01008102073
100001141047;RSL01010171647
100001141047;RSL01008558722
100001141047;RSL01004906442
100001141047;RSL01003320454
100001141047;RSL01008739495
100001141047;RSL01008660462
100001141047;RSL01009684685
100001141047;RSL01009739886
100001141047;RSL01006729954
100001141047;RSL01000237306
100001141047;RSL01010176378
100001141047;RSL01008281279
100001141047;RSL01008547664
100001141047;RSL01003299792
100001141047;RSL01003444685
100000895584;RSL01009735855
300000983257;RSL01010258756
300000983257;RSL01010702827
300000983257;RSL01009503524
300000983257;RSL01003311420
300000983257;RSL01002296396
200001075238;RSL01002948232
200001075238;RSL01005547640
200001075238;RSL01010064748
200001075238;RSL01003173935
200001075238;RSL01005372170
200001075238;RSL01003283962
200001075238;RSL01002771065
200001075238;RSL01008703909
300001122282;RSL01006558128
300001122282;RSL01004729090
300001122282;RSL01000641833
300001122282;RSL01006560741
300001122282;RSL01010306268
300001122282;RSL01004824469
300001122282;RSL01002500578
300001122282;RSL01000599835
100001010884;RSL01000373507
100001010884;RSL01001514315
300000927327;RSL01008569876
300000927327;RSL01009068241
100000897121;RSL01001723324
300001130013;RSL01009775816
300001130013;RSL01005085251
300001130013;RSL01009531768
300001130013;RSL01004023061
200001030523;RSL01000279033
200001030523;RSL07000371976
200001030523;RSL02000014924
200001030523;RSL07000371972
200001030523;RSL01001651325
200001030523;RSL01001504221
200001030523;RSL01001712078
200001030523;RSL01001686229
200001030523;RSL01001596024
200001030523;RSL01001425502
200001030523;RSL01001582998
200001030523;RSL01001579752
200000908255;RSL01010393095
200000908255;RSL01002092073
200000908255;RSL01010875139
200000908255;RSL01001420373
200000908255;RSL01009534869
300001128542;RSL01001839387
300001128542;RSL01006526906
300001128542;RSL01010367267
300001128542;RSL01010471030
100001151670;RSL01006501547
100001151670;RSL01005610706
100001151670;RSL01008310159
100001151670;RSL01009477505
100001151670;RSL01006501158
100001151670;RSL01005578530
100001151670;RSL01009048227
100001151670;RSL01005524193
100001151670;RSL01005578075
100001151670;RSL01008466266
100001151670;RSL01009048228
100001151670;RSL01005808720
100001151670;RSL01005808721
100001151670;RSL01005578328
100001151670;RSL01006501422
100001151670;RSL01008017591
300000926302;RSL01007846717
300000926302;RSL01008751653
100000860091;RSL01004002456
100000860091;RSL01003968571
100000860091;RSL01004018418
100000860091;RSL01003996594
100000860091;RSL01004014181
100000860091;RSL01004014183
100000860091;RSL01004184433
100000860091;RSL01004018425
300000929119;RSL01006535257
300000929119;RSL01010156995
300000929119;RSL01004652231
300000929119;RSL01002359851
300000929119;RSL01002922021
300000929119;RSL01003034350
300000929119;RSL01009462235
300000929119;RSL01010485313
300000929119;RSL01006547687
300000929119;RSL01007866803
300000929119;RSL01008121807
300000929119;RSL01010091674
300000929119;RSL01006132876
300000929119;RSL01009993336
300000929119;RSL01009942223
300000929119;RSL01010475511
100000795680;RSL02000024939
100000795680;RSL60000258744
100000795680;RSL60000258742
100000795680;RSL60000258743
100000795680;RSL02000025199
100000795680;RSL02000024923
100000795680;RSL02000024890
100000795680;RSL02000024911
100000795680;RSL02000024875
100000795680;RSL60000188511
100000795680;RSL60000258738
100000795680;RSL60000258746
100000795680;RSL02000025226
100000795680;RSL60000188538
100000795680;RSL02000022209
100000795680;RSL02000024951
100000795680;RSL60000258735
100000795680;RSL02000024901
100000795680;RSL60000258745
100000795680;RSL02000024938
200001073453;RSL01003921315
200001073453;RSL01003901086
200001073453;RSL01003901083
200001133036;RSL01005187852
200001133036;RSL01006104287
300001089869;RSL01010517866
300001089869;RSL01010339962
200000906007;RSL01010601713
200000906007;RSL01010549678
200000906007;RSL01004336889
300001063985;RSL01009853838
300001063985;RSL01009705631
300001063985;RSL01010216899
200000834569;RSL01000677479
200000834569;RSL01010534183
200000834569;RSL01010315008
200000834569;RSL01010396140
200000834569;RSL01002350586
300001011970;RSL01006561909
300001011970;RSL01003722288
300001011970;RSL01006324453
300001011970;RSL01005832226
200001089379;RSL01008883086
200001089379;RSL01008149742
200001089379;RSL01004130438
200001089379;RSL01004578823
200001089379;RSL01009698818
200001089379;RSL01010172064
100000792758;RSL01004002288
300000775958;RSL01010421010
300000775958;RSL01002147655
300001012316;RSL07000394534
300001012316;RSL02000014767
300001012316;RSL01000965204
300001012316;RSL01002824490
300001012316;RSL01004976731
300001012316;RSL01008052981
300001012316;RSL01001128056
200001111255;RSL07000434504
300001045564;RSL01001497007
300001045564;RSL01006849941
300001045564;RSL01005629141
300001045564;RSL01005710728
300001013352;RSL01000959415
300001013352;RSL01010930950
300001013352;RSL01003139701
300001128974;RSL01001283131
300001128974;RSL01001616693
300001128974;RSL01001172131
200000833266;RSL01007837430
200000833266;RSL01006693151
200000833266;RSL01010956346
200001001390;RSL01001426514
200001001390;RSL01001715455
200001063398;RSL01009963379
200001063398;RSL01010683722
200001063398;RSL01008872784
300001092057;RSL01003576698
300001092057;RSL01008378603
100000841875;RSL01004328020
100000841875;RSL01004718482
100001017080;RSL01006892995
100000784528;RSL01003120745
100000784528;RSL01000702937
100000784528;RSL01009879611
100000784528;RSL01010434415
100000784528;RSL01006737983
300000951039;RSL01000745694
300000951039;RSL01004748578
300000951039;RSL01002709416
200000826392;RSL01002369255
200000826392;RSL01004073573
200000826392;RSL01002369272
200000826392;RSL01002369206
300001076108;RSL01003344750
300001076108;RSL01003427131
300001076108;RSL01007575351
300001076108;RSL01007563968
300001076108;RSL01010624413
300001076108;RSL01009527925
300001076108;RSL01005100422
100001110562;RSL01009862168
100001110562;RSL01009758233
300000967388;RSL07000443750
300000967388;RSL07000447882
300000920648;RSL01009819709
300000920648;RSL01009819667
300000920648;RSL01009817127
300000920648;RSL01009819717
300000920648;RSL01009824046
300000920648;RSL01009824080
300000895870;RSL01006585879
300000895870;RSL01008679369
300000895870;RSL01009476302
300000895870;RSL01004954676
300000895870;RSL01004661820
300000895870;RSL01004030331
300001105374;RSL01002382802
300001105374;RSL01003413851
300001105374;RSL01004408570
200001149654;RSL01006768825
200001149654;RSL01004938831
200001149654;RSL01004626334
200001149654;RSL01004258289
200001149654;RSL01008239735
200001149654;RSL01010247071
200001149654;RSL01003318856
300000929445;RSL60000305661
300000929445;RSL60000209372
300000929445;RSL60000209392
300000929445;RSL60000209373
300000929445;RSL60000203658
300000929445;RSL60000209376
300000929445;RSL07000389371
200001016803;RSL01003257341
200001016803;RSL01003266009
300000919962;RSL01003069209
300000919962;RSL01000322395
300000919962;RSL01005538543
300000919962;RSL01005568412
300000913470;RSL01000679069
300000913470;RSL01004748578
200001135673;RSL01006080639
200001135673;RSL01001531301
200001135673;RSL01001266615
200001135673;RSL01006079336
200001009384;RSL01005095530
200001009384;RSL01008522308
200001009384;RSL01009422381
100000787131;RSL01001472867
100000787131;RSL01001398997
100000787131;RSL01001403687
100000787131;RSL01001132455
200001088235;RSL01004254877
200001088235;RSL01003113946
200001088235;RSL01000647585
200001088235;RSL01009939392
200001088235;RSL01002498696
100000967498;RSL01010440089
100000967498;RSL01010426954
100000967498;RSL01010706195
100000967498;RSL01002685230
100000967498;RSL01008628794
100000967498;RSL01003386500
100000967498;RSL01004703579
100000967498;RSL01006719547
100000967498;RSL01004953585
100000967498;RSL01007716547
100000967498;RSL01010393095
100000967498;RSL01008095041
100000967498;RSL01009486300
100000967498;RSL01009910103
100000967498;RSL01004122321
200000884154;RSL01003545631
200000884154;RSL01003725050
200001039917;RSL01006717481
200001039917;RSL01003321506
200001039917;RSL01000345752
100000874441;RSL60000295871
100000874441;RSL02000022351
100000874441;RSL60000296108
300000776930;RSL01001476994
300000776930;RSL01001488276
300000934872;RSL01006876412
300000934872;RSL01009068241
300000934872;RSL01006876409
300000934872;RSL01009059907
300000934872;RSL01004017928
300000934872;RSL01002719579
300000934872;RSL01009055795
300000934872;RSL01005141461
300000934872;RSL01005145840
100000994427;RSL01006876583
100000994427;RSL01003090439
100000994427;RSL01009651467
300000899204;RSL01007097456
300000899204;RSL01001382343
300000899204;RSL01001649777
200001060920;RSL01004718904
200001060920;RSL01005412129
300001143376;RSL60000316207
300001143376;RSL07000468746
300001143376;RSL07000458983
300001143376;RSL07000458928
300001143376;RSL07000458977
300001143376;RSL07000456024
300001143376;RSL07000458975
300001143376;RSL07000462828
300001143376;RSL07000476471
200000944783;RSL07000392202
200000944783;RSL07000444590
200000944783;RSL07000351189
300001075807;RSL01002626289
300001075807;RSL01004844100
300001075807;RSL01003470165
300001075807;RSL01008717877
300001075807;RSL01000239980
300000909325;RSL01010171082
300001098339;RSL01001374031
200000971415;RSL01004938399
200000971415;RSL01004274954
200000971415;RSL01008289999
300001016211;RSL01003604562
300001016211;RSL01001779185
300001108170;RSL01009437471
300001108170;RSL01003180322
300001108170;RSL01009762253
300001108170;RSL01010396092
300001108170;RSL01008877866
300001108170;RSL01007977537
300001090425;RSL01001372835
300001090425;RSL01002127547
300001090425;RSL01001755225
300001090425;RSL01001186928
300001026369;RSL07000470402
300001026369;RSL07000368117
300001026369;RSL07000476042
300001026369;RSL07000397604
300001026369;RSL60000189772
300001026369;RSL60000189779
300001026369;RSL07000437653
300001059931;RSL01006767287
300001059931;RSL01001302268
300001059931;RSL01001157298
200000964081;RSL01004571428
200000964081;RSL01008529882
200000964081;RSL01008636598
200000964081;RSL01006525443
200000964081;RSL01008960295
200000964081;RSL01010336596
200000964081;RSL01010514667
200000964081;RSL01007175292
200000964081;RSL01008906419
200000964081;RSL01003090246
200000964081;RSL01000750376
200001032771;RSL01002326811
200001032771;RSL01010701950
200001032771;RSL01002314733
200001077181;RSL01008691470
300000851214;RSL01000577504
300000851214;RSL01002706055
100000853220;RSL07000350093
100000853220;RSL07000413328
100000853220;RSL07000440204
100000853220;RSL07000444406
100000853220;RSL07000389947
100000853220;RSL02000015553
200001142070;RSL01010171578
200001142070;RSL01010170863
200001142070;RSL01006807842
200001142070;RSL01009536387
200001142070;RSL01010173293
200001072868;RSL01001695928
200001072868;RSL01001690694
200001072868;RSL01001729348
200001072868;RSL01002122272
200000962826;RSL01005666659
200000962826;RSL01005664316
200000962826;RSL01005682282
200000962826;RSL01005680824
200000962826;RSL01005664318
100001034832;RSL07000471670
100001034832;RSL07000479250
100001034832;RSL07000441027
100001034832;RSL07000470127
100001034832;RSL07000451038
100001034832;RSL07000473571
100001034832;RSL07000371325
100001064136;RSL01008666772
200000943326;RSL01006743926
200000943326;RSL01005430938
200000943326;RSL01002767068
300001052909;RSL01004701140
300001052909;RSL01010846300
200001144294;RSL01002747542
200001144294;RSL01005374436
200001144294;RSL01006649111
200001144294;RSL01004849836
200001144294;RSL01010251706
200001144294;RSL01003068950
200001144294;RSL01002344733
200001144294;RSL01006653513
200001144294;RSL01002624017
200001144294;RSL01005522623
200001144294;RSL01002668332
200001144294;RSL01003052564
200001144294;RSL01003478088
300001065616;RSL01004735544
300001065616;RSL01004665840
300001065616;RSL01004256879
300001065616;RSL01010173194
300001065616;RSL01003310635
300001065616;RSL01004300018
300001065616;RSL01010171818
300001065616;RSL01008636178
300001065616;RSL01004024227
300001065616;RSL01004372146
300001065616;RSL01001486811
100001143271;RSL01005699471
100001143271;RSL01006870595
100001143271;RSL01005656456
100001104606;RSL01002566651
100001104606;RSL01000982717
100001104606;RSL01009674511
100001104606;RSL01002790214
100001039577;RSL01004346109
100001039577;RSL01004346121
100001039577;RSL01010171965
300001098387;RSL01006529303
300000843197;RSL01005508753
300000843197;RSL01002966692
300000843197;RSL01001402455
300000843197;RSL01000748761
300000984722;RSL01000680861
300000984722;RSL01004836273
300000984722;RSL01006713266
300000833214;RSL01009401138
300000833214;RSL01002962689
300000833214;RSL01007518847
300000833214;RSL01006508696
200001092232;RSL01010257833
200001092232;RSL01010242329
300001112033;RSL01010340494
300001112033;RSL01000640927
200000982386;RSL07000467555
200000982386;RSL07000475961
200000982386;RSL07000498157
200001095195;RSL01004170215
200001095195;RSL01008754092
200001095195;RSL01004993042
200001093051;RSL01001613130
300001138772;RSL01002558613
300001138772;RSL01002434906
300001138772;RSL01003038167
300001138772;RSL01010496138
300001138772;RSL01003013263
300001138772;RSL01000870137
300001138772;RSL01008471217
300001138772;RSL01001378746
300001138772;RSL01003354400
200001123301;RSL01004352015
200001123301;RSL01008639287
200000860920;RSL01001558844
200000860920;RSL01001479635
200000860920;RSL01001333007
200000860920;RSL01002922793
200000860920;RSL01005423829
200000860920;RSL01001382809
200000860920;RSL01003349339
200000860920;RSL01004100928
200000860920;RSL01001559261
200000860920;RSL01003405766
200000860920;RSL01003389241
200001084989;RSL01008435621
200001084989;RSL01006379870
200001084989;RSL01008377903
200001084989;RSL01006181128
300001083253;RSL01010044679
300001083253;RSL01005513299
100001119674;RSL07000447695
100001119674;RSL07000447860
100001119674;RSL07000391557
100001119674;RSL02000011435
100001119674;RSL07000401682
300001015931;RSL01000566424
300001015931;RSL01008926956
300001015931;RSL01010693811
300001015931;RSL01009571929
300001015931;RSL01006718049
300001015931;RSL01001070714
200001019134;RSL01003972575
200001019134;RSL01004185701
200001019134;RSL01003992601
300001019061;RSL01001699811
300001019061;RSL01001387924
300001009269;RSL01003955293
300001009269;RSL01003976865
200000999561;RSL07000477411
200000999561;RSL07000366742
200000999561;RSL07000398267
200000999561;RSL07000489108
300001074883;RSL01003541579
300001074883;RSL01000656700
100000855297;RSL01006758153
100000855297;RSL01003956057
100001043045;RSL01008833828
100001043045;RSL01010872826
100001043045;RSL01010130611
100001043045;RSL01006719193
100001073702;RSL01000675205
100001073702;RSL01002924057
300001150959;RSL01005789071
300001150959;RSL01005789047
300001150959;RSL01010994170
300001150959;RSL01010057269
300001150959;RSL01001265056
100001073204;RSL01009227730
100001073204;RSL01009224357
100001073204;RSL01004997805
100001073204;RSL01005798140
100001073204;RSL01001743418
100001073204;RSL01006046946
200001117462;RSL01007204323
200001117462;RSL01004194875
200001117462;RSL01006313399
300000809971;RSL01009487184
300000809971;RSL01009823941
300000809971;RSL01008128401
300000809971;RSL01009915407
300000809971;RSL01008659812
300000902337;RSL07000353811
300000902337;RSL02000010488
300000902337;RSL07000480772
300000902337;RSL07000413932
300001090162;RSL01009433340
300001090162;RSL01008534958
300001090162;RSL01009471612
300001090162;RSL01008581086
300001090162;RSL01009490128
300001090162;RSL01009392416
300001090162;RSL01009487103
300001090162;RSL01009479040
300001090162;RSL01009545991
300001090162;RSL01009472968
300001090162;RSL01009442978
300001069644;RSL01000300513
300001069644;RSL01005057376
300001069644;RSL01002714565
300001069644;RSL01008713668
300001069644;RSL01004847571
200001061910;RSL01007875509
200001061910;RSL01009877783
100001109870;RSL01009960103
100001109870;RSL01002367089
100001109870;RSL01002366544
100001109870;RSL01008779506
100001109870;RSL01009931880
100001109870;RSL01002498412
100001109870;RSL01000910517
300001154641;RSL01008908646
300001154641;RSL01006753549
300001027713;RSL07000373805
200001054685;RSL01001440129
200001054685;RSL01001394949
200000723375;RSL01008591277
200000723375;RSL01002653952
200000723375;RSL01003333804
200000723375;RSL01004169941
200000723375;RSL01002335372
200000723375;RSL01002608013
200001075031;RSL01003387715
200001075031;RSL01004830327
200001075031;RSL01004159659
200001075031;RSL01010171234
200001075031;RSL01008659820
200001019504;RSL07000380219
200001019504;RSL07000371482
200001019504;RSL07000449636
200001019504;RSL07000371243
200000990087;RSL01006092725
200000990087;RSL01010786000
200001087721;RSL01006170834
200001087721;RSL01003653974
200001087721;RSL01006300535
200001087721;RSL01007395443
100001080464;RSL01003459433
100001080464;RSL01004248655
100001080464;RSL01008082460
100001080464;RSL01000203885
100001080464;RSL01005088731
100001080464;RSL01007873347
100001080464;RSL01003299648
100001080464;RSL01008753854
100001080464;RSL01003334581
100000924130;RSL01009844606
100000924130;RSL01008266941
200000976729;RSL07000456308
300000822053;RSL01008691729
100000938034;RSL01004324216
100000938034;RSL01010328346
100000938034;RSL01004156189
100000938034;RSL01004156190
100001111620;RSL01010175539
100001111620;RSL01001322654
200001141340;RSL01002399882
300001067474;RSL01004344775
300001067474;RSL01002488939
300000874463;RSL01003549441
300000874463;RSL01003955263
300000874463;RSL01004207637
300000874463;RSL01003943824
200000942071;RSL01010765478
200000942071;RSL01006733812
200000942071;RSL01008793669
300001149360;RSL01005620805
300001149360;RSL01009613870
300001149360;RSL01008631672
300001149360;RSL01005652564
300001149360;RSL01005620702
300001149360;RSL01002875492
300001149360;RSL01008820298
300001149360;RSL01005644812
300001149360;RSL01008488321
300001149360;RSL01005624571
200000825233;RSL01001300222
200000825233;RSL01009006458
200000825233;RSL01001268670
200000825233;RSL01001672323
200000825233;RSL01001455887
200000825233;RSL01001284927
100000801619;RSL01003314786
100000801619;RSL01002135308
100000801619;RSL01007989417
100000801619;RSL01005429142
100000801619;RSL01002401805
100000801619;RSL01001693939
100000801619;RSL01003312489
100000801619;RSL01004634925
200001040098;RSL01004465429
200001040098;RSL01004453503
300001073534;RSL01009619355
300001073534;RSL01006766710
200001013711;RSL01005068473
200001013711;RSL01006553217
200001013711;RSL01003116186
200001013711;RSL01009778519
300000899443;RSL01004837995
300000899443;RSL01009032415
300001046942;RSL01002496913
300001046942;RSL01003168169
300001046942;RSL01004914046
300001046942;RSL01004584290
200000973639;RSL01008725765
200000973639;RSL01009503432
200000973639;RSL01008509954
200000973639;RSL01006576082
200001085580;RSL01009952016
200001085580;RSL01006522657
300001078331;RSL02000014596
300001078331;RSL02000015585
300001078331;RSL07000418675
300001078331;RSL07000431434
300001078331;RSL07000418262
300001026379;RSL01006769681
300000760539;RSL01003379958
300000760539;RSL01003363360
200001116298;RSL02000006391
200001116298;RSL07000365600
200001116298;RSL07000428485
200001116298;RSL07000460194
100000817957;RSL01003025271
100000817957;RSL01009730134
100000817957;RSL01000959020
100000817957;RSL01009760332
100001025394;RSL01003910682
100001025394;RSL01003910681
300001031735;RSL01008814033
300001031735;RSL01007505635
300001031735;RSL01008834649
100000905227;RSL01008930177
100000905227;RSL01008520684
100000905227;RSL01004123269
100000905227;RSL01006625061
300000760153;RSL01008822768
300000760153;RSL01010035832
300001072090;RSL01009842435
300001072090;RSL01002908381
300001072090;RSL01008938208
300000790709;RSL01007567342
300000790709;RSL01003299351
300000790709;RSL01000297095
300000790709;RSL01008534839
300000790709;RSL01005431822
300000790709;RSL01008681170
300000790709;RSL01004266855
200001028863;RSL01006243788
200001118895;RSL01001473439
200001118895;RSL01001449252
200000960028;RSL01008112141
300001078054;RSL01004339415
300001078054;RSL01007533896
300001078054;RSL01009529027
300000923826;RSL01010024756
300000923826;RSL01009628510
300000923826;RSL01010024730
300000923826;RSL01009516074
300000923826;RSL01007531808
300000923826;RSL01002581486
300000923826;RSL01008678492
300000923826;RSL01004986714
300000923826;RSL01000861035
300000923826;RSL01004898949
300000923826;RSL01005023564
300000923826;RSL01006844230
300000923826;RSL01002445564
300000923826;RSL01002496944
300000923826;RSL01000658945
300000923826;RSL01000868121
300000923826;RSL01000981914
300000923826;RSL01000580307
300000923826;RSL01000861036
100001082982;RSL01004240048
100001082982;RSL01000323106
200000931820;RSL01008591276
200000931820;RSL01008678981
200000931820;RSL01001269530
200000931820;RSL01001272273
200000931820;RSL01008120095
200000931820;RSL01003052047
200000931820;RSL01001052929
200000931820;RSL01001629483
200000931820;RSL01001362278
200000931820;RSL01001072865
200000931820;RSL01007669898
200000931820;RSL01002143985
200000931820;RSL01001270930
200000931820;RSL01002133144
200000931820;RSL01001672128
200000931820;RSL01001414061
200000931820;RSL01004726332
200000931820;RSL01001512986
300001154204;RSL01004301791
300001154204;RSL01003419995
300001154204;RSL01009641828
100000798373;RSL01009169739
100000798373;RSL07000446034
100000798373;RSL02000016274
100000798373;RSL07000359762
200001130987;RSL01006897309
200001130987;RSL01006827065
200001130987;RSL01001660908
200001130987;RSL01001666684
200001130987;RSL01006848895
200001130987;RSL01006848894
200001130987;RSL01006837674
200001130987;RSL01005670238
300001156983;RSL01000649051
300001156983;RSL01002947652
300001156983;RSL01003305521
300001156983;RSL01006647782
300001156983;RSL01000284739
300000793783;RSL01000597139
300000793783;RSL01004384227
300000793783;RSL01000677254
100001089101;RSL01010172414
100001089101;RSL01008559554
100001089101;RSL01008557614
200000905440;RSL01007310108
200000905440;RSL01006877645
200000905440;RSL01006140579
200000905440;RSL01007484900
200000905440;RSL01009081891
200001118787;RSL01000743003
200001118787;RSL01000585729
200001098204;RSL01001760829
200001098204;RSL01001710424
200001098204;RSL01001241279
200001098204;RSL01005183519
200001098204;RSL01005183514
200001098204;RSL01005183520
200001098204;RSL01005343796
300001083264;RSL01009058899
200000919566;RSL01008826701
200000919566;RSL01006579942
200000919566;RSL01010175735
200000919566;RSL01009535166
200000919566;RSL01010176056
200000919566;RSL01010170269
200000919566;RSL01008901479
200000919566;RSL01000794347
200000919566;RSL01005028910
200000919566;RSL01003300348
300001076139;RSL01003834943
300001076139;RSL01003834927
200001067659;RSL01001722535
200001067659;RSL01005346880
200001067659;RSL01005209215
200001125648;RSL01001720914
300000856347;RSL01009123417
300000856347;RSL01000574135
300000856347;RSL01001677545
100000868603;RSL01001503862
100000868603;RSL01001200889
100000868603;RSL01001081202
100001088146;RSL01005632053
100001088146;RSL01005632052
100001088146;RSL01005845103
100001088146;RSL01001428504
100001088146;RSL01005632045
100001088146;RSL01005632046
100001088146;RSL01005820974
100001088146;RSL01005678171
100001088146;RSL01005632050
100001088146;RSL01005617633
100001088146;RSL01010052553
100001088146;RSL01005616952
100001088146;RSL01005694469
100001088146;RSL01005616181
100001088146;RSL01005629604
300001109266;RSL01005366219
300001109266;RSL01002444894
300001109266;RSL01004914578
300001109266;RSL01005391300
300001109266;RSL01004242904
300001109266;RSL01000963424
300001109266;RSL01002823243
200000963659;RSL01001204773
200000963659;RSL01001387465
200000963659;RSL01002136967
300000751938;RSL01009573787
300000751938;RSL01004111096
200000790854;RSL01005160131
200000828185;RSL01010229958
200000828185;RSL01000719609
200000828185;RSL01000579825
200000828185;RSL01006071611
200000828185;RSL01006004329
200000828185;RSL01004084042
300001063063;RSL01009649383
300001063063;RSL01009873652
300001063063;RSL01003392026
100000790843;RSL60000093943
100000790843;RSL60000112757
100000790843;RSL02000002906
100000790843;RSL03001186901
200000857831;RSL01000302631
200000857831;RSL01009642980
200000857831;RSL01007505770
200000857831;RSL01000900969
200000857831;RSL01010972024
200000857831;RSL01010972020
200000857831;RSL01003121851
200000857831;RSL01010972010
200000857831;RSL01010971982
200000929516;RSL02000022712
200000929516;RSL01001473816
200000929516;RSL01001473817
100001024894;RSL07000350935
100001024894;RSL07000469022
100001024894;RSL02000012975
100001024894;RSL02000016940
100001024894;RSL07000358283
100001024894;RSL07000361349
100001024894;RSL07000434448
100001024894;RSL07000421485
100001024894;RSL07000381613
100001024894;RSL02000010548
100001024894;RSL07000384463
100001024894;RSL02000015029
100001024894;RSL02000019969
100001024894;RSL07000396385
100001024894;RSL07000378201
100001024894;RSL07000365053
100001024894;RSL02000023749
100001024894;RSL07000363344
100001024894;RSL07000431823
100001024894;RSL07000397312
300001077727;RSL01007209751
300001077727;RSL01009915407
300001077727;RSL01010018438
300001077727;RSL01005489595
300001077727;RSL01009676546
300001077727;RSL01008112826
300001077727;RSL01009913637
300001154056;RSL07000431555
300001154056;RSL07000381739
300001154056;RSL07000364172
300001154056;RSL07000385497
300001154056;RSL07000363262
300001154056;RSL07000422739
300001154056;RSL07000446859
300001154056;RSL07000417764
300001154056;RSL07000433417
300001154056;RSL07000447114
